recipient_location_id,name,active,recipient_id,address_id,category,textsearch,v1_id,phone,rec_name,created_at,updated_at,o_textsearch,line1,line2,city,state,census_tract_num,census_match,Updated Address?,Census/Address Match Type,Census State #,Census County#,Census Block#,,zip,geolocation,created_at_1,updated_at_1,textsearch_1,active_1,latitude,longitude,neighborhood,override,organization_size,clients,client_zipcode,links,comments,zip_poverty_rate,zip_median_income,zip_food_access,zip_food_access_rounded,1-low 2-ex. low,census_low_access,census_extremely_low_access,census_income,census_poverty_rate,urban_census_tract
400,,t,262,5330,,,,1.72E+10,Serenity Hill Farms,07:38.0,07:38.0,farm':3A 'hill':2A 'seren':1A,330 Mill Dam Road,,Cheswick,PA,415001,Match,,Exact,42,3,3008,,15024,0101000020E61000008F15A17DD1F653C041834D9D474B4440,10:31.2,10:31.2,,t,40.5881,-79.8565,Cheswick,f,,Pittsburgh,15024,https://serenityhillfarms.com/pages/our-farm,,7.4,56662,1.70753981,2,,0,0,91163,8.6,0
189,,t,115,461,,,98,,Lower Valley Cooperative Ministries,17:14.2,17:14.2,cooper':3A 'lower':1A 'ministri':4A 'valley':2A,325 School St,,Springdale,PA,417100,No_Match,,,42,3,,,15144,0101000020E6100000508464A3CBF153C0AB6595E867454440,17:14.2,39:28.1,,t,40.5419,-79.7781,School Street,t,330,"Cheswick Borough, Harmar Township, Indiana Township, Springdale Borough, Springdale Township, and rural Cheswick",15144,https://sites.google.com/a/lowervalleyfoodbank.org/lower-valley-community-food-bank/home/about-us,,11.3,47468,1.85926284,2,,1,1,72734,9.9,1
7,Blawnox Apartments,t,5,279,,,27,,ACHA,17:12.4,17:12.4,acha':1A,701 Center Ave,,Blawnox,PA,420000,Match,,Exact,42,3,1040,,15238,0101000020E61000000C93A98251F753C0FBCBEEC9C33E4440,17:12.4,37:52.0,,t,40.4903,-79.8643,Blawnox,f,112.5,Allegheny County,15238,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,6.8,84038,1.88212184,2,,1,1,55096,13.2,1
171,,t,98,443,,,88,,Jewish Relief Agency,17:14.0,17:14.0,agenc':3A 'jewish':1A 'relief':2A,1343 Old Freeport Road,,Pittsburgh,PA,421100,Match,,Exact,42,3,3030,,15238,0101000020E6100000B9A5D590B8F753C0B4024356B73E4440,17:14.0,39:19.2,,t,40.49,-79.8706,Pittsburgh,f,140,Fox Chapel,15238,http://www.chabadfoxchapel.com/,,6.8,84038,1.88212184,2,,1,1,112500,4.6,1
280,,t,170,552,,,133,,Sharpsburg Backpack's for Hunger,17:15.0,17:15.0,backpack':2A 'hunger':5A 'sharpsburg':1A,384 Fox Chapel Road,,Pittsburgh,PA,422000,Match,,Exact,42,3,2021,,15238,0101000020E610000038F3AB3940F853C004392861A6414440,17:15.0,40:15.1,,t,40.5129,-79.8789,Pittsburgh,f,,Fox Chapel,15238,http://www.backpackforhunger.org/ways-to-help,,6.8,84038,1.88212184,2,,1,1,189154,5.1,1
95,9th Street Warming Station,t,45,367,,,208,,Catholic Charities,17:13.3,17:13.3,cathol':1A 'chariti':2A,212 9th Street,,Pittsburgh,PA,423000,Tie,,,42,3,,,15222,0101000020E6100000006F8104C5F953C0488AC8B08A3F4440,17:13.3,38:39.0,,t,40.4964,-79.9026,Downtown,f,,Allegheny County,15222,https://www.ccpgh.org/pages/services/services_county_allegheny,,13.5,81250,1.80603774,2,,1,0,96625,6.4,1
30,Sharps Terrace,t,5,302,,,20,,ACHA,17:12.4,17:12.4,acha':1A,10 Sisca Street,,Sharpsburg,PA,424000,No_Match,1198-1160 Sisca St,,42,3,,,15215,0101000020E6100000D4F1983192FB53C0511F811E913F4440,17:12.7,58:10.6,,t,40.4966,-79.9308,Sharpsburg,t,108,Allegheny County,15215,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,9.2,65138,0.92312986,1,,1,1,41750,23.7,1
55,Sharpsburg,t,13,327,,,180,,All of Us Care,17:12.9,17:12.9,care':4A 'us':3A,1650 Main Street,,Sharpsburg,PA,424000,Match,,Exact,42,3,2005,,15215,0101000020E61000001BF67B621DFB53C0B84FD88F5E3F4440,17:12.9,25:12.2,,t,40.4951,-79.9237,Pittsburgh,f,,Pittsburgh,15215,https://www.voapa.org/all-of-us-care,"Tarcia Rebeiz, Program Coordinator",9.2,65138,1.10120667,1,,1,1,41750,23.7,1
222,Sharpsburg,t,134,494,,,164,,Northern Area Multiservice Center,17:14.5,17:14.5,area':2A 'center':4A 'multiservic':3A 'northern':1A,209 13th Street,,Pittsburgh,PA,424000,Match,,Exact,42,3,4011,,15215,0101000020E6100000ACCABE2B82FB53C056B77A4E7A3F4440,17:14.5,39:45.5,,t,40.4959,-79.9298,Pittsburgh,f,,Sharpsburgh,15215,http://buildingindependence.org/nams/support-for-seniors/senior-centers/,Body and Soul Health and Wellness Center,9.2,65138,1.6888889,2,,1,1,41750,23.7,1
258,Sharpsburg,t,164,530,,,257,,Roots of Faith,17:14.8,17:14.8,faith':3A 'root':1A,800 Main St,,Sharpsburg,PA,424000,Match,,Exact,42,3,3008,,15215,0101000020E61000004417D4B7CCFB53C0A5315A47553F4440,17:14.8,40:03.4,,t,40.4948,-79.9344,Sharpsburg,f,,Sharpsburgh,15215,https://faithfoxchapel.org/rof/,,9.2,65138,1.6888889,2,,1,1,41750,23.7,1
393,Downtown,t,255,5186,2,,,1.41E+10,Urban Pathways,42:44.7,42:44.7,pathway':2A 'urban':1A,914 Penn Ave # 300,,Pittsburgh,PA,424000,Match,,Non_Exact,42,3,4017,,15222,0101000020E6100000D927DB1BD7FF53C0E542E55FCB384440,43:35.0,43:35.0,,t,40.4437,-79.9975,Downtown,f,,Pittsburgh,15222,https://www.upcs.net/the-city-environment/,,13.5,81250,1.99290016,2,,1,1,41750,23.7,1
184,,t,110,456,,,94,,Light Of Life Ministries,17:14.1,17:14.1,life':3A 'light':1A 'ministri':4A,10 E North Ave,,Pittsburgh,PA,427000,Match,,Exact,42,3,3034,,15212,0101000020E610000094826E6D670054C005D41029533A4440,17:14.1,04:39.3,,t,40.4557,-80.0063,Central Northside,t,325,Manchester,15233,https://www.lightoflife.org/about-us/,,22.8,42047,0.79877782,1,,1,1,51250,22.9,1
355,Millvale Community Library,t,230,4281,2,,,1.41E+10,Millvale Community Library,54:36.6,54:36.6,communiti':2A 'librari':3A 'millval':1A,213 Grant Ave.,,Pittsburgh,PR,427000,Tie,"213 Grant Ave, Millvale, PA 15209",,42,3,,,15209,0101000020E610000066005E552CFE53C00D2950D54E3D4440,55:12.2,55:12.2,,t,40.479,-79.9715,Millvale,f,,Millvale,15209,http://millvalelibrary.org/about/,,12.3,51847,1.68617282,2,,1,1,51250,22.9,1
304,Nova Place,t,193,576,,,342,,Tech Feeding Kids,17:15.2,17:15.2,feed':2A 'kid':3A 'tech':1A,100 S. Commons Street,,Pittsburgh,PA,427100,Match,,Non_Exact,42,3,3003,,15212,0101000020E6100000B8585183690054C02766BD18CA394440,17:15.2,40:28.3,,t,40.4515,-80.0064,Allegheny Center,f,,Allegheny Center,15212,https://www.facebook.com/techfeedingkids/,,34,22793,1.07507916,1,,1,1,87188,5.5,1
29,Robert J. Corbett Apartments,t,5,301,,,26,,ACHA,17:12.4,17:12.4,acha':1A,175 Corbett Court,,McKnight,PA,429500,No_Match,,,42,3,,,15237,0101000020E6100000658D7A88460154C012A5BDC117464440,17:12.7,38:03.9,,t,40.5476,-80.0199,Pittsburgh,f,131.25,Allegheny County,15237,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,3.9,76019,1.6888889,2,,1,0,67089,9.9,1
394,Towne North Towers,t,6,5200,,,,,AHG,17:12.7,17:12.7,ahg':1A,99 Corbett Court,,North Hills,PA,429500,No_Match,,,42,3,,,15237,0101000020E6100000ABEB504D490154C005D0DECFDF454440,48:30.0,48:30.0,,t,40.5459,-80.0201,Pittsburgh,f,,Wexford,15090,https://www.americanheritagegirls.org/find-troop-location/,,3.1,111636,1.62762716,2,,1,0,67089,9.9,1
244,Mt Nazareth Commons,t,154,516,,,290,,Presbyterian Senior Care,17:14.7,17:14.7,care':3A 'presbyterian':1A 'senior':2A,250 Nazareth Way,,Pittsburgh,PA,429600,No_Match,,,42,3,,,15229,0101000020E61000007C2766BD180254C0111956F146424440,17:14.7,39:56.5,,t,40.5178,-80.0328,Pittsburgh,f,,Pittsburgh,15229,https://www.srcare.org/,,6.5,62264,0.75478657,1,,1,0,75034,7.5,1
305,,t,194,577,,,351,,The Center of Bellevue,17:15.2,17:15.2,bellevu':4A 'center':2A,704 Klemont Ave.,,Pittsburgh,PA,429600,Match,,Exact,42,3,1045,,15202,0101000020E61000000CB08F4E5D0354C01B12F758FA404440,17:15.2,40:28.8,,t,40.5076,-80.0526,Pittsburgh,f,,Bellevue,15202,http://www.thecenterofbellevue.org/about.html,,10.6,46541,0.89593979,1,,1,0,75034,7.5,1
255,,t,161,527,,,245,,Ridgewood Church Food Pantry,17:14.8,17:14.8,church':2A 'food':3A 'pantri':4A 'ridgewood':1A,332 Center Ave,,West View,PA,430100,Match,,Exact,42,3,2024,,15229,0101000020E6100000C520B072680154C04BEA043411424440,17:14.8,40:01.8,,t,40.5162,-80.022,West View,f,,West View,15229,https://patch.com/pennsylvania/northhills/ridgewood-church-opens-food-pantry-west-view,,6.5,62264,0.75478657,1,,1,0,69706,6.7,1
34,Westview Towers,t,5,306,,,23,,ACHA,17:12.4,17:12.4,acha':1A,808 West View Park Drive,,Westview,PA,430200,No_Match,,,42,3,,,15229,0101000020E61000005C8FC2F5280254C0A03715A930424440,17:12.7,38:06.6,,t,40.5171,-80.0338,Pittsburgh,f,125,Allegheny County,15229,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,6.5,62264,1.99290016,2,,0,0,85957,8.4,1
206,West View,t,122,478,,,349,,Meals on Wheels,17:14.3,17:14.3,meal':1A 'wheel':3A,100 Bellevue Ave,,West View,PA,430200,Match,,Exact,42,3,2005,,15229,0101000020E6100000800EF3E5050254C0D72FD80DDB424440,17:14.4,39:37.7,,t,40.5223,-80.0316,West View,f,,"Glen Osborne, Sewickley, Glenfield, Bellevue, Avalon, Emsworth, Ben Avon Heights, Ben Avon, Leetsdale, Edgeworth, Ambridge, Kilbuck, Ohio, Aleppo, Sewickley Heights, West View",15202,http://mealsonwheelssouthwestpa.com/Kitchens.asp,"Meals On Wheels move around places, b ut we can see they work on where according to these lists",10.6,46541,0.89593979,1,,0,0,85957,8.4,1
422,East Liberty Presbyterian Church,t,278,5535,,,,1.41E+10,East Liberty Presbyterian Church,08:33.6,08:33.6,church':4A 'east':1A 'liberti':2A 'presbyterian':3A,"116 S Highland Ave,",,Pittsburgh,PA,430200,Match,,Exact,42,3,2005,,15206,0101000020E6100000047690323DFB53C0798D02E9073B4440,09:34.1,09:34.1,,t,40.4612,-79.9256,East Liberty,f,,East Liberty,15206,http://cathedralofhope.org/about-elpc/overview/,,33.1,25024,0.84608484,1,,0,0,85957,8.4,1
408,,t,268,5449,2,,,1.41E+10,Lincoln Elementary,52:36.9,52:36.9,elementari':2A 'lincoln':1A,328 Lincoln Ave,,Pittsburgh,PA,431100,Tie,,,42,3,,,15206,0101000020E6100000716193EB5CFA53C0C53DF1F7E63A4440,53:13.8,53:13.8,,t,40.4602,-79.9119,Larimer,f,,Larimer,15206,https://www.greatschools.org/pennsylvania/pittsburgh/6442-Pittsburgh-Lincoln-K-5/,,21.6,24546,0.56224871,1,,1,0,73542,11.1,1
133,Genesis House,t,77,405,,,212,,Genesis of Pittsburgh,17:13.6,17:13.6,genesi':1A 'pittsburgh':3A,185 Dakota Avenue,,Bellevue,PA,431400,Match,,Exact,42,3,1008,,15202,0101000020E61000000C76C3B6450354C04EEE77280A404440,17:13.6,38:59.4,,t,40.5003,-80.0511,Pittsburgh,f,,Bellevue,15202,https://genesispgh.org/genesis-house,,10.6,46541,1.3461864,1,,0,0,65431,15.5,1
70,Bellevue Church Pantry,t,26,342,,,246,,Bellevue Christian Church,17:13.0,17:13.0,bellevu':1A 'christian':2A 'church':3A,680 Lincoln Ave,,Pittsburgh,PA,431500,Match,,Exact,42,3,1009,,15202,0101000020E610000080B74082E20354C0C7293A92CB3F4440,17:13.0,38:26.0,,t,40.4984,-80.0607,Bellevue,f,,"Bellevue, Avalon",15202,http://www.bellevuechristian.church/,,10.6,46541,0.72611765,1,,0,0,52500,18.1,1
220,Bellevue,t,133,492,,,112,,North Hills Community Outreach,17:14.5,17:14.5,communiti':3A 'hill':2A 'north':1A 'outreach':4A,100 S Jackson Ave,,Pittsburgh,PA,431500,Tie,,,42,3,,,15202,0101000020E610000007CE1951DA0354C07AFCDEA63F3F4440,17:14.5,39:44.4,,t,40.4941,-80.0602,Pittsburgh,f,480,Northern Allegheny County,15101,http://nhco.org/,,4.9,80848,1.98333025,2,,0,0,52500,18.1,1
412,,t,269,5474,,,,,St. James African Methodist Episcopal (AME) Church,32:40.4,32:40.4,african':3A 'ame':6A 'church':7A 'episcop':5A 'jame':2A 'methodist':4A 'st':1A,444 Lincoln Ave,,Pittsburgh,PA,431500,Match,,Exact,42,3,2006,,15206,0101000020E6100000AC4D08C23AFA53C07B82C476F73A4440,33:22.6,33:22.6,,t,40.4607,-79.9098,East Liberty,f,,East Liberty,15206,,,33.1,25024,1.80603774,2,,0,0,52500,18.1,1
243,Metowers,t,154,515,,,339,,Presbyterian Senior Care,17:14.7,17:14.7,care':3A 'presbyterian':1A 'senior':2A,1001 New Brighton Rd,,Avalon,PA,432300,Match,,Exact,42,3,2000,,15202,0101000020E61000006E861BF0F90354C0319413ED2A404440,17:14.7,39:56.0,,t,40.5013,-80.0621,Pittsburgh,f,,Pittsburgh,15202,https://www.srcare.org/,,10.6,46541,0.89593979,1,,1,0,56912,16.8,1
202,St. James/ Sewickley,t,122,474,,,249,,Meals on Wheels,17:14.3,17:14.3,meal':1A 'wheel':3A,28 Pittsburgh St.,,Pittsburgh,PA,435000,Match,,Exact,42,3,1023,,15202,0101000020E6100000C4EBFA05BB0554C07689EAAD81414440,17:14.3,39:35.7,,t,40.5118,-80.0895,Pittsburgh,f,,"Glen Osborne, Sewickley, Glenfield, Bellevue, Avalon, Emsworth, Ben Avon Heights, Ben Avon, Leetsdale, Edgeworth, Ambridge, Kilbuck, Ohio, Aleppo, Sewickley Heights, West View",15202,http://mealsonwheelssouthwestpa.com/Kitchens.asp,"Meals On Wheels move around places, b ut we can see they work on where according to these lists",10.6,46541,0.89593979,1,,1,1,74583,6.2,1
354,Sewickley Community Center,t,229,4173,1,,,1.41E+10,Sewickley Community Center,05:53.6,05:53.6,center':3A 'communiti':2A 'sewickley':1A,15 Chadwick st,,Sewickley,PA,445500,Match,,Exact,42,3,2016,,15143,0101000020E61000005DB8BDEE3E0C54C0FE17BE7449454440,08:46.4,08:46.4,,t,40.5413,-80.1913,Sewickley,f,,Sewickley,15143,http://www.sewickleycommunitycenter.com/about.html,,4.6,94847,1.07523897,1,,1,0,95544,6.9,1
103,Coraopolis,t,52,375,,,304,,Coraopolis Youth Creations,17:13.3,17:13.3,coraopoli':1A 'creation':3A 'youth':2A,1027 State Ave,Third Fl,Coraopolis,PA,450700,Match,,Exact,42,3,2003,,15108,0101000020E6100000A4E92C8E7F0A54C09DA8C4152B424440,17:13.3,33:36.2,,t,40.5169,-80.164,Coraopolis,t,3400,Coraopolis,15108,https://www.youthcreations.net/,,8.5,69157,1.75385093,2,,1,0,52500,13.2,1
104,,t,53,376,,,192,,Coroapolis Foundation,17:13.3,17:13.3,coroapoli':1A 'foundat':2A,1000 Fifth Avenue,,Coroapolis,PA,450700,Match,,Non_Exact,42,3,2003,,15108,0101000020E61000006AC18BBE820A54C0F54A598638424440,17:13.3,38:43.9,,t,40.5173,-80.1642,Coraopolis,f,,Coraopolis,15108,https://coraopolisfoundation.org/contact/,Service Center,8.5,69157,1.88212184,2,,1,0,52500,13.2,1
205,West Hills,t,122,477,,,240,,Meals on Wheels,17:14.3,17:14.3,meal':1A 'wheel':3A,1205 Ridge Ave,,Coraopolis,PA,450700,Match,,Exact,42,3,2018,,15108,0101000020E610000062DF6CB75B0A54C00E663B9DE8414440,17:14.3,39:37.3,,t,40.5152,-80.1623,Coraopolis,t,,"Glen Osborne, Sewickley, Glenfield, Bellevue, Avalon, Emsworth, Ben Avon Heights, Ben Avon, Leetsdale, Edgeworth, Ambridge, Kilbuck, Ohio, Aleppo, Sewickley Heights, West View",15202,http://mealsonwheelssouthwestpa.com/Kitchens.asp,"Meals On Wheels move around places, b ut we can see they work on where according to these lists",10.6,46541,0.89593979,1,,1,0,52500,13.2,1
211,,t,125,483,,,238,,Mooncrest Community Center,17:14.4,17:14.4,center':3A 'communiti':2A 'mooncrest':1A,308 Hemlock Dr,,Moon,PA,451102,No_Match,,,42,3,,,15108,0101000020E6100000FAEFD06FFD0B54C08C9292B930434440,17:14.4,39:39.6,,t,40.5249,-80.186,Carnot-Moon,t,,Moon Township,15108,http://www.mooncrest.org/,,8.5,69157,1.75385093,2,,1,1,74291,11.5,1
337,,t,216,609,,,218,,West Hills Food Pantry,17:15.5,17:15.5,food':3A 'hill':2A 'pantri':4A 'west':1A,522 Carnot Road,,Moon,PA,451102,Match,,Non_Exact,42,3,3012,,15108,0101000020E610000032772D211F0E54C099BB96900F424440,17:15.5,40:47.0,,t,40.5161,-80.2206,Carnot-Moon,f,,"Coraopolis, Moon Township, Neville Township, Groveton, Crescent Township",15108,http://westhillsfoodpantry.org/about.html,Clients Info are correct,8.5,69157,1.75385093,2,,1,1,74291,11.5,1
318,Moon Township,t,207,590,,,310,,Valley Care Adult Day Services,17:15.3,17:15.3,adult':3A 'care':2A 'day':4A 'servic':5A 'valley':1A,650 Cherrington Pkwy,,Moon,PA,451300,Match,,Non_Exact,42,3,4018,,15108,0101000020E61000009DEB51EE150D54C090158CC02C3F4440,17:15.3,40:36.3,,t,40.4931,-80.205,Coraopolis,t,,Moon Township,15108,http://lutheranseniorlife.org/senior-living/locations/valley-care-moon-township,,8.5,69157,1.75385093,2,,1,1,106364,4.4,1
201,Southwest Meals on Wheels,t,122,473,,,230,,Meals on Wheels,17:14.3,17:14.3,meal':1A 'wheel':3A,601 McMillan Ave,,Bridgeville,PA,457200,Match,,Non_Exact,42,3,4005,,15017,0101000020E6100000172B6A300D0754C053793BC2692D4440,17:14.3,39:35.1,,t,40.3548,-80.1102,Bridgeville,f,,"Glen Osborne, Sewickley, Glenfield, Bellevue, Avalon, Emsworth, Ben Avon Heights, Ben Avon, Leetsdale, Edgeworth, Ambridge, Kilbuck, Ohio, Aleppo, Sewickley Heights, West View",15202,http://mealsonwheelssouthwestpa.com/Kitchens.asp,"Meals On Wheels move around places, b ut we can see they work on where according to these lists",10.6,46541,0.89593979,1,,1,0,69779,6.9,1
13,Groveton Village,t,5,285,,,25,,ACHA,17:12.4,17:12.4,acha':1A,111 Groveton Drive,,Coraopolis,PA,459101,No_Match,,,42,3,,,15108,0101000020E6100000BCD573550F0954C0091C179B9C404440,17:12.5,15:24.4,,t,40.5048,-80.1416,Robinson Township,t,,Allegheny County,15108,http://www.achsng.com/sites.asp?id=38,Offers housing service to Allegheny County. Service Area varies,8.5,69157,1.75385093,2,,1,1,82321,8.5,1
301,,t,190,573,,,330,,Sto-Rox Middle School,17:15.2,17:15.2,middl':4A 'rox':3A 'school':5A 'sto':2A 'sto-rox':1A,298 Ewing Rd,,Mckees Rocks,PA,460001,Match,,Non_Exact,42,3,1035,,15136,0101000020E6100000793BC269C10554C09947FE60E03D4440,17:15.2,40:26.7,,t,40.4834,-80.0899,McKees Rocks,f,,McKees Rocks,15136,"https://www.google.com/maps/place/Sto-Rox+Middle+School/@40.4814373,-80.0936041,15z/data=!4m8!1m2!2m1!1sSto-Rox+Middle+School!3m4!1s0x8834f57fef6527ff:0xd799c80eb22c696a!8m2!3d40.4896286!4d-80.0944962",,16.7,47599,1.40193419,1,,1,1,62679,10.9,1
23,Ohio View,t,5,295,,,16,,ACHA,17:12.4,17:12.4,acha':1A,250 Jefferson Drive,,McKees Rocks,PA,462100,Match,,Non_Exact,42,3,3017,,15136,0101000020E6100000C0FA3F80E20454C0C48747D8773D4440,17:12.6,55:01.4,,t,40.4802,-80.0763,McKees Rocks,t,75,Allegheny County,15136,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,16.7,47599,1.00000002,1,,1,1,39911,31.3,1
26,Pleasant Ridge,t,5,298,,,17,,ACHA,17:12.4,17:12.4,acha':1A,251 Jefferson Drive,,McKees Rocks,PA,462100,No_Match,,,42,3,,,15136,0101000020E6100000F84ECC7AE50454C008F5C892683D4440,17:12.6,54:28.9,,t,40.4798,-80.0765,McKees Rocks,t,543,Allegheny County,15136,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,16.7,47599,1.59133132,2,,1,1,39911,31.3,1
49,Sto-rox Family Center,t,8,321,,,32,,AIU,17:12.8,17:12.8,aiu':1A,618 Russelwood Avenue,,McKees Rocks,PA,462600,Match,,Non_Exact,42,3,4001,,15136,0101000020E6100000C66D3480B70454C0E353008C673C4440,17:12.8,38:14.6,,t,40.4719,-80.0737,McKees Rocks,f,252,McKees Rocks,15136,http://www.alleghenycountyfamilysupport.org/wp-content/uploads/EastAllegheny-FCnews-June2017.pdf,Sto-Rox Family Center,16.7,47599,1.01005951,1,,1,0,40625,22.5,1
16,Hayes Manor,t,5,288,,,15,,ACHA,17:12.4,17:12.4,acha':1A,205 Locust Street,,McKees Rocks,PA,464400,No_Match,,,42,3,,,15136,0101000020E6100000305530B7A30354C0D80D781DBF3B4440,17:12.5,17:14.9,,t,40.4668,-80.0569,McKees Rocks,t,414,Allegheny County,15136,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,16.7,47599,1.40193419,1,,1,0,27817,30,1
32,Uansa,t,5,304,,,18,,ACHA,17:12.4,17:12.4,acha':1A,Helen & Robb Streets,,McKees Rocks,PA,464400,Match,,Non_Exact,42,3,4067,,15136,0101000020E6100000D0F23CB83B0554C040FB9122323C4440,17:12.7,38:05.5,,t,40.4703,-80.0818,Montana,f,111,Allegheny County,15136,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,16.7,47599,1.38635022,1,,1,0,27817,30,1
130,Mckees Rocks,t,75,402,,,66,,Focus On Renewal,17:13.6,17:13.6,focus':1A 'renew':3A,701 Chartiers Ave.,,McKees Rocks,PA,464400,No_Match,,,42,3,,,15136,0101000020E61000001C861BC9F30354C06A2B724B903B4440,17:13.6,38:57.7,,t,40.4656,-80.0617,McKees Rocks,t,1000,Stowe township,15136,http://www.forstorox.org/about/,,16.7,47599,1.40193419,1,,1,0,27817,30,1
131,Ryan Arts Center,t,75,403,,,217,,Focus On Renewal,17:13.6,17:13.6,focus':1A 'renew':3A,420 Chartiers Ave,,McKees Rocks,PA,464400,Match,,Non_Exact,42,3,3028,,15136,0101000020E6100000CF31207BBD0354C0A4A5F276843B4440,17:13.6,38:58.4,,t,40.465,-80.0584,McKees Rocks,f,,McKees Rocks,15136,http://www.forstorox.org/programs/ryanarts//,Ryan Arts & Sto-Rox Library,16.7,47599,0.99666352,1,,1,0,27817,30,1
106,Crafton United Presbyterian Church,t,55,378,,,58,,Crafton Ingram Food Pantry,17:13.4,17:13.4,crafton':1A 'food':3A 'ingram':2A 'pantri':4A,80 Bradford Ave,,Pittsburgh,PA,465800,Match,,Exact,42,3,1027,,15205,0101000020E61000008A8EE4F21F0454C016139B8F6B374440,17:13.4,38:45.0,,t,40.433,-80.0645,Pittsburgh,f,360,Crafton,15205,http://www.craftonup.com/food-pantry.html,Under Crafton United Presbyterian Church,11.6,52964,1.86013646,2,,1,0,66213,4.4,1
430,Crafton,t,281,5642,1,,,1.41E+10,St. Phillip Food Pantry,42:14.9,42:14.9,food':3A 'pantri':4A 'phillip':2A 'st':1A,50 West Crafton Ave.,,Pittsburgh,PA,465800,Match,,Exact,42,3,2001,,15205,0101000020E6100000C9FC48B65F0454C0AFB7280EFB374440,43:11.8,43:11.8,,t,40.4373,-80.0683,Pittsburgh,f,,Crafton,15205,http://www.saintphilipchurch.org/,,11.6,52964,1.18201145,1,,1,0,66213,4.4,1
267,Carnegie,t,167,539,,,227,,Salvation Army,17:14.9,17:14.9,armi':2A 'salvat':1A,225 W Main St,,Carnegie,PA,468800,Tie,,,42,3,,,15106,0101000020E6100000FD6A0E10CC0554C0809A5AB6D6334440,17:14.9,40:08.0,,t,40.405,-80.0906,Carnegie,f,,Carnegie,15106,https://wpa.salvationarmy.org/WesternPennsylvania/chartiers-valley,,14,49438,1.70753981,2,,1,1,62250,25.5,1
291,Church Pantry,t,180,563,,,267,,St. Elizabeth Ann Seton,17:15.1,17:15.1,ann':3A 'elizabeth':2A 'seton':4A 'st':1A,330 3rd Ave,,Carnegie,PA,468800,Match,,Exact,42,3,1015,,15106,0101000020E6100000008C67D0D00554C0F90FE9B7AF334440,17:15.1,40:21.4,,t,40.4038,-80.0909,Carnegie,f,,Carnegie,15106,https://www.seascarnegie.org/contact-us-1,,14,49438,1.70753981,2,,1,1,62250,25.5,1
41,Carnegie Family Center,t,8,313,,,287,,AIU,17:12.8,17:12.8,aiu':1A,20 Capital Drive,,Carnegie,PA,468900,No_Match,,,42,3,,,15106,0101000020E610000084D899DF680554C0E251D6FF8E334440,17:12.8,01:55.9,,t,40.4028,-80.0845,Capital Drive,t,,Wexford,15090,https://www.americanheritagegirls.org/find-troop-location/,,3.1,111636,1.18201145,1,,1,1,45000,25.8,1
58,,t,16,330,,,200,,Andrew Carnegie Apartments,17:12.9,17:12.9,andrew':1A 'apart':3A 'carnegi':2A,514 Lydia Street,,Pittsburgh,PA,468900,No_Match,,,42,3,,,15106,0101000020E61000007099D365310554C0A3E9EC6470344440,17:12.9,38:19.4,,t,40.4097,-80.0811,Carnegie,f,,Carnegie,15106,http://www.achsng.com/sites.asp?id=36,ACHA Apartment,14,49438,1.50402428,2,,1,1,45000,25.8,1
401,,t,264,5391,,,,,Carnegie Elementary After-School,50:44.9,50:44.9,after-school':3A 'carnegi':1A 'elementari':2A 'school':5A,301 Franklin Ave.,,Carnegie,PA,468900,Match,,Exact,42,3,2023,,15106,0101000020E6100000AAF644323F0554C01B4B581B63334440,51:13.9,51:13.9,,t,40.4015,-80.082,Carnegie,f,,Carnegie,15106,http://carlynton.k12.pa.us/cms/One.aspx?portalId=715187&pageId=1310104,Carlynton School District,14,49438,0.13114286,0,,1,1,45000,25.8,1
315,,t,204,587,,,264,,Unity Presbyterian Church (formerly Wallace),17:15.3,17:15.3,church':3A 'former':4A 'presbyterian':2A 'uniti':1A 'wallac':5A,1146 Greentree Rd.,,Pittsburgh,PA,469000,Match,,Exact,42,3,2022,,15220,0101000020E6100000613255302A0354C09CA73AE466344440,17:15.3,40:34.3,,t,40.4094,-80.0495,Pittsburgh,f,,Greentree Dormont Scott Mt.Lebanon Crafton Heights Westwood,15220,https://unitypresbyterianchurch.org/food-pantry/,,9.4,65679,1.31421178,1,,1,1,89028,4.8,1
135,1700 Bower HIll Rd,t,79,407,,,327,,Good Shepherd Lutheran Church,17:13.6,17:13.6,church':4A 'good':1A 'lutheran':3A 'shepherd':2A,1700 Bower Hill Rd,,Scotts Township,PA,470300,No_Match,,,42,3,,,15243,0101000020E61000002C6519D5470554C0710B17FB9D2F4440,17:13.6,37:59.2,,t,40.372,-80.0825,Pittsburgh,t,,Woodville,15243,http://goodshepherdbowerhill.com/locations/good-shepherd-bower-hill/,,4.7,82287,1.20399218,1,,1,0,76063,8.5,1
